年月,日,1-1氣壓(hPa)-平地平均,1-2氣壓(hPa)-海面平均,2-1降水量(mm)-合計,2-2降水量(mm)-一小時內最大,2-3降水量(mm)-10分鐘內最大,3-1氣温(℃)-平均,3-2氣温(℃)-最高,3-3氣温(℃)-最低,4-1湿度(％)-平均,4-2湿度(％)-最小,5-1風向・風速(m/s)-平均風速,5-2風向・風速(m/s)-最大風速,5-3風向・風速(m/s)-最大風向,5-4風向・風速(m/s)-最大瞬間風速,5-5風向・風速(m/s)-最大瞬間風向,6日照時間(h),7-1雪(cm)-降雪,7-2雪(cm)-最深積雪,8-1天気概況-晝,8-2天気概況-夜200001,1,1016.7,1022.2,0.0,0.0,0.0,-1.2,2.2,-4.1,75,61,4.5,8.4,北北西,14.3,北,6.6,0,6,晴時々雪,曇後晴
200004,2,1011.8,1017.3,0.5,0.5,0.5,3.0,6.7,-0.5,56,28,6.2,14.5,西,23.3,西北西,6.8,1,1,晴一時雪,晴
200004,3,1015.9,1021.3,--,--,--,4.9,10.4,-0.8,50,21,4.4,7.8,西北西,14.3,北西,12.1,--,--,晴,快晴
200004,4,1016.0,1021.4,--,--,--,5.8,12.2,-0.5,50,20,2.7,5.6,南南東,8.3,南,12.1,--,--,快晴,晴
200004,5,1003.7,1009.0,2.5,1.5,0.5,7.3,12.9,0.8,69,37,2.2,4.9,南南東,7.7,南,1.4,--,--,曇後雨,雨一時曇
200004,6,1003.4,1008.7,2.5,0.5,0.5,5.5,7.9,3.4,57,31,9.5,15.9,西,27.9,西,4.4,0,--,みぞれ後晴、大風を伴う,晴
200004,7,1009.2,1014.5,--,--,--,8.1,13.3,0.1,53,27,4.8,9.9,南西,20.6,南西,10.9,--,--,晴,晴後一時曇
200004,8,1008.2,1013.6,0.0,0.0,0.0,6.7,9.6,0.8,54,37,6.8,14.9,西北西,23.5,西,6.2,--,--,曇一時雨後晴,快晴
200004,9,1017.3,1022.7,--,--,--,6.3,11.5,-0.2,62,42,3.2,7.1,南西,11.9,西,9.7,--,--,晴後一時薄曇,薄曇
200004,10,1004.7,1010.0,7.0,3.0,1.0,10.0,17.7,3.1,62,17,4.3,11.1,東南東,17.9,東,4.5,--,--,晴後曇,雨
200004,11,992.9,998.2,11.0,6.5,2.0,4.9,10.6,0.9,60,36,7.8,13.8,西,22.1,西,2.8,0,--,曇後一時雪,曇時々雪一時晴
200004,12,992.1,997.4,2.0,1.0,0.5,4.1,6.7,1.0,71,52,5.0,10.4,西南西,16.8,南南西,0.7,0,--,曇時々雨,曇時々晴
200004,13,1000.2,1005.5,0.5,0.5,0.5,8.0,12.9,3.0,62,35,3.5,8.9,南西,14.7,南西,6.8,--,--,晴時々曇,曇後時々雨、雷を伴う
200004,14,1000.8,1006.1,3.5,2.0,1.0,8.3,12.9,5.3,75,47,3.1,7.5,西北西,11.7,西南西,4.5,--,--,曇一時雨後晴,晴後曇
200004,15,1004.1,1009.4,1.5,0.5,0.5,6.2,10.3,3.5,73,48,4.1,8.3,西,12.4,西,2.8,--,--,曇時々雨,曇一時晴
200004,16,1000.5,1005.8,0.0,0.0,0.0,4.9,8.6,2.2,66,42,5.4,8.4,北西,14.2,北西,3.7,--,--,曇一時雨,曇時々晴
200004,17,1006.1,1011.5,0.0,0.0,0.0,4.4,7.4,1.6,71,60,5.4,10.0,西,16.3,西,0.5,--,--,曇時々雨,雨後晴
200004,18,1009.4,1014.7,5.0,3.0,1.0,5.7,11.1,0.1,72,45,3.7,9.7,西北西,17.2,南南西,5.0,--,--,晴後曇一時雨,雨後晴、雷を伴う
200004,19,1011.5,1016.9,0.5,0.5,0.5,7.5,13.0,3.0,62,32,4.6,9.7,北西,14.9,北西,11.9,--,--,晴,晴後一時曇
200004,20,1015.3,1020.7,--,--,--,6.5,9.4,3.1,72,60,7.7,13.3,東南東,21.1,南東,0.2,--,--,曇,曇
200004,21,1009.1,1014.4,8.5,3.0,0.5,9.5,12.3,6.6,84,74,8.7,12.4,東南東,20.9,東,--,--,--,曇後一時雨,大雨
200004,22,993.5,998.7,45.5,10.0,2.0,10.3,12.0,8.8,84,72,6.5,13.6,東,23.4,南東,--,--,--,雨後曇,曇一時雨
200004,23,991.9,997.1,6.0,1.0,0.5,9.2,12.2,7.0,76,55,5.2,11.1,南西,21.8,南西,1.9,--,--,曇時々雨,雨時々曇、雷を伴う
200004,24,995.6,1000.9,1.0,0.5,0.5,7.4,9.2,6.0,80,71,4.2,6.9,西,11.8,南南西,--,--,--,雨一時曇,曇一時雨
200004,25,1000.6,1005.9,1.5,0.5,0.5,7.4,10.2,5.5,72,57,5.1,10.6,西,17.3,西,1.3,--,--,雨時々曇,曇一時雨後晴
200004,26,1006.2,1011.5,--,--,--,8.1,12.8,1.8,63,43,3.4,5.8,東,10.3,東,10.8,--,--,晴後薄曇,曇後雨
200004,27,999.8,1005.1,13.5,4.0,1.0,5.7,7.1,4.7,83,71,9.1,15.5,東,27.2,東南東,--,--,--,雨、大風を伴う,雨
200004,28,994.7,1000.0,4.5,1.0,0.5,7.2,10.5,5.2,83,67,3.9,11.0,北西,15.9,北西,--,--,--,雨,曇時々晴
200004,29,1004.8,1010.1,--,--,--,6.9,12.5,1.7,63,45,7.1,10.6,北西,16.9,北西,8.8,--,--,晴,快晴
200004,30,1009.4,1014.8,--,--,--,8.5,15.2,-0.1,66,32,2.6,6.5,東南東,9.1,東南東,10.7,--,--,晴後薄曇,薄曇
200005,1,1007.3,1012.5,0.0,0.0,0.0,10.6,15.0,6.9,75,56,3.7,9.5,東南東,14.1,東,3.4,--,--,曇一時晴,曇
200005,2,1007.8,1013.0,0.0,0.0,0.0,11.7,16.7,8.9,80,59,6.1,12.9,東,20.4,東,5.4,--,--,曇一時晴,雨一時曇
200005,3,1006.7,1012.0,31.0,3.5,1.0,11.0,12.3,9.4,89,79,4.7,7.4,南東,12.5,東,--,--,--,雨,雨
