年月,日,1-1氣壓(hPa)-平地平均,1-2氣壓(hPa)-海面平均,2-1降水量(mm)-合計,2-2降水量(mm)-一小時內最大,2-3降水量(mm)-10分鐘內最大,3-1氣温(℃)-平均,3-2氣温(℃)-最高,3-3氣温(℃)-最低,4-1湿度(％)-平均,4-2湿度(％)-最小,5-1風向・風速(m/s)-平均風速,5-2風向・風速(m/s)-最大風速,5-3風向・風速(m/s)-最大風向,5-4風向・風速(m/s)-最大瞬間風速,5-5風向・風速(m/s)-最大瞬間風向,6日照時間(h),7-1雪(cm)-降雪,7-2雪(cm)-最深積雪,8-1天気概況-晝,8-2天気概況-夜
200003,16,998.4,1003.8,26.0,5.0,1.5,1.2,2.9,0.2,81,53,3.6,8.5,北,13.2,北,--,21,20,大雪,雪一時晴、みぞれを伴う
200003,17,999.9,1005.2,0.0,0.0,0.0,3.7,7.7,0.5,62,41,5.4,11.0,北,17.1,北北西,6.3,0,17,晴一時みぞれ、あられを伴う,晴一時雪
200003,18,1012.1,1017.5,0.0,0.0,0.0,5.5,10.9,-1.0,61,38,3.4,7.0,南南西,11.5,北,8.8,0,4,晴,晴後薄曇
200003,19,1003.5,1008.7,--,--,--,10.9,17.2,3.9,44,19,3.3,6.2,西北西,10.4,西,7.0,--,--,薄曇,曇
200003,20,1003.8,1009.1,0.0,0.0,0.0,5.8,9.9,1.2,57,32,7.2,13.3,北西,22.9,北北西,7.6,0,--,晴後一時雪,晴一時雪
200003,21,1011.9,1017.2,0.0,0.0,0.0,4.4,8.1,0.7,57,34,3.9,8.1,北西,14.0,北,1.8,0,--,曇一時晴,曇一時雨
200003,22,1013.1,1018.5,0.0,0.0,0.0,4.2,10.4,1.2,66,36,4.0,11.6,北,18.2,北,4.3,0,--,曇時々雨一時晴,晴後一時薄曇
200003,23,1013.7,1019.1,1.5,1.5,0.5,5.3,9.4,-0.1,72,53,4.6,10.6,南,17.5,南,4.3,--,--,曇,雨一時曇
200003,24,992.3,997.6,14.0,3.0,1.0,7.1,11.9,3.6,70,36,5.7,13.9,西北西,23.4,西,5.4,--,--,晴時々雨,雨後雪一時晴
200003,25,999.3,1004.6,0.0,0.0,0.0,2.9,6.4,0.4,68,42,5.9,12.2,西北西,21.7,西北西,8.2,0,--,雪一時晴,雪時々晴
200003,26,1002.4,1007.8,0.5,0.5,0.5,1.2,3.6,-0.1,66,49,3.6,7.6,西北西,13.3,西,1.0,0,--,雪一時薄曇、あられを伴う,雪一時晴
200003,27,1011.1,1016.5,0.0,0.0,0.0,4.1,9.1,-0.3,50,24,3.3,9.7,西北西,16.1,西北西,8.4,0,--,晴時々雪,晴後曇
200003,28,1012.4,1017.7,0.5,0.5,0.5,5.6,10.9,0.3,69,48,2.1,4.8,南東,7.0,南東,1.5,--,--,曇,雨一時曇
200003,29,991.3,996.4,12.0,8.5,3.0,12.3,18.6,7.4,65,34,6.2,14.6,南,26.4,南,5.3,--,--,晴時々雨一時曇,曇時々雨一時晴、大風を伴う
200003,30,995.9,1001.1,0.0,0.0,0.0,8.8,11.6,6.3,43,25,10.6,17.8,西北西,31.6,北北西,11.0,--,--,晴、大風を伴う,晴
200003,31,1001.6,1006.9,--,--,--,8.2,12.1,3.5,58,30,3.3,8.2,南南東,12.7,南,3.4,--,--,薄曇一時晴,曇一時雨
200004,1,1004.2,1009.5,1.0,1.0,0.5,7.0,11.5,3.6,50,20,8.3,15.8,北西,31.1,西北西,8.9,0,--,晴時々雨、大風を伴う,晴一時みぞれ
200004,2,1014.9,1020.3,0.0,0.0,0.0,7.3,11.6,4.3,36,23,6.6,14.1,西北西,22.7,西北西,11.0,0,--,晴後一時薄曇,薄曇一時晴
200004,3,1018.2,1023.6,--,--,--,6.4,10.5,2.8,36,20,3.8,7.1,南,10.3,南,9.8,--,--,薄曇後晴,晴一時曇
